"","gs","cs_range","ccount","cs","ds"
"1494",0.12,57.5,1.04139268515823,59,2.40121580547112
"1495",0.12,57.5,1.47712125471966,59,2.40121580547112
"1496",0.12,57.5,1.07918124604762,55,2.40121580547112
"1497",0.12,57.5,0.602059991327962,59,2.40121580547112
"1498",0.12,57.5,1.51851393987789,57,2.40121580547112
"1499",0.12,57.5,0.954242509439325,56,2.40121580547112
"1500",0.12,57.5,0.778151250383644,59,2.40121580547112
"1501",0.12,57.5,1.14612803567824,59,2.40121580547112
"1502",0.12,57.5,0.698970004336019,56,2.40121580547112
"1503",0.12,57.5,1.63346845557959,58,2.40121580547112
"1504",0.12,57.5,1.38021124171161,55,2.40121580547112
"1505",0.12,57.5,1,57,2.40121580547112
"1506",0.12,57.5,1.23044892137827,57,2.40121580547112
"1507",0.12,57.5,0.602059991327962,55,2.40121580547112
"1508",0.11,57.5,0.698970004336019,59,2.40121580547112
"1509",0.11,57.5,1.46239799789896,55,2.40121580547112
"1510",0.11,57.5,1.47712125471966,55,2.40121580547112
"1511",0.11,57.5,1.39794000867204,58,2.40121580547112
"1512",0.11,57.5,0.602059991327962,55,2.40121580547112
"1513",0.11,57.5,1.17609125905568,59,2.40121580547112
"1514",0.11,57.5,1.27875360095283,56,2.40121580547112
"1515",0.11,57.5,0.845098040014257,57,2.40121580547112
"1516",0.11,57.5,1.36172783601759,58,2.40121580547112
"1517",0.11,57.5,0.602059991327962,56,2.40121580547112
"1518",0.11,57.5,1.36172783601759,55,2.40121580547112
"1519",0.11,57.5,0.954242509439325,59,2.40121580547112
"1520",0.11,57.5,1.04139268515823,58,2.40121580547112
"1521",0.11,57.5,1.60205999132796,59,2.40121580547112
"1522",0.11,57.5,1.17609125905568,59,2.40121580547112
"1523",0.11,57.5,1.07918124604762,56,2.40121580547112
"1524",0.11,57.5,0.954242509439325,57,2.40121580547112
"1525",0.11,57.5,1.50514997831991,55,2.40121580547112
"1526",0.11,57.5,1.46239799789896,58,2.40121580547112
"1527",0.11,57.5,1.41497334797082,58,2.40121580547112
"1528",0.11,57.5,1.51851393987789,57,2.40121580547112
"1529",0.11,57.5,0.778151250383644,56,2.40121580547112
"1530",0.11,57.5,1.34242268082221,56,2.40121580547112
"1531",0.11,57.5,0.845098040014257,59,2.40121580547112
"1532",0.11,57.5,0.602059991327962,55,2.40121580547112
"1533",0.1,57.5,1.11394335230684,59,3.22188449848024
"1534",0.1,57.5,1.23044892137827,58,3.22188449848024
"1535",0.1,57.5,1.53147891704226,59,3.22188449848024
"1536",0.1,57.5,1.11394335230684,56,3.22188449848024
"1537",0.1,57.5,0.698970004336019,59,3.22188449848024
"1538",0.1,57.5,0.903089986991944,58,3.22188449848024
"1539",0.1,57.5,1.14612803567824,56,3.22188449848024
"1540",0.1,57.5,1.44715803134222,57,3.22188449848024
"1541",0.1,57.5,1.43136376415899,58,3.22188449848024
"1542",0.1,57.5,1.20411998265592,58,3.22188449848024
"1543",0.1,57.5,0.903089986991944,56,3.22188449848024
"1544",0.1,57.5,1,57,3.22188449848024
"1545",0.1,57.5,1.77085201164214,55,3.22188449848024
"1546",0.1,57.5,0.602059991327962,55,3.22188449848024
"1547",0.1,57.5,1,55,3.22188449848024
"1548",0.1,57.5,1.17609125905568,57,3.22188449848024
"1549",0.1,57.5,1.17609125905568,56,3.22188449848024
"1550",0.1,57.5,1.20411998265592,58,3.22188449848024
"1551",0.09,57.5,1.04139268515823,59,3.22188449848024
"1552",0.09,57.5,1.46239799789896,56,3.22188449848024
"1553",0.09,57.5,0.698970004336019,57,3.22188449848024
"1554",0.09,57.5,1.17609125905568,58,3.22188449848024
"1555",0.09,57.5,1.11394335230684,55,3.22188449848024
"1556",0.09,57.5,1,58,3.22188449848024
"1557",0.09,57.5,1,58,3.22188449848024
"1558",0.09,57.5,1.39794000867204,59,3.22188449848024
"1559",0.09,57.5,1.63346845557959,57,3.22188449848024
"1560",0.09,57.5,1.34242268082221,56,3.22188449848024
"1561",0.09,57.5,1.43136376415899,57,3.22188449848024
"1562",0.09,57.5,1.17609125905568,58,3.22188449848024
"1563",0.09,57.5,1.20411998265592,58,3.22188449848024
"1564",0.09,57.5,1.38021124171161,56,3.22188449848024
"1565",0.09,57.5,0.903089986991944,56,3.22188449848024
"1566",0.09,57.5,0.602059991327962,55,3.22188449848024
"1567",0.09,57.5,1.20411998265592,59,3.22188449848024
"1568",0.09,57.5,1.07918124604762,58,3.22188449848024
"1569",0.09,57.5,0.698970004336019,55,3.22188449848024
"1570",0.09,57.5,0.845098040014257,56,3.22188449848024
"1571",0.09,57.5,1.23044892137827,56,3.22188449848024
"1572",0.08,57.5,1.36172783601759,56,3.22188449848024
"1573",0.08,57.5,1,57,3.22188449848024
"1574",0.08,57.5,0.845098040014257,56,3.22188449848024
"1575",0.08,57.5,1.53147891704226,58,3.22188449848024
"1576",0.08,57.5,1.36172783601759,59,3.22188449848024
"1577",0.08,57.5,0.845098040014257,57,3.22188449848024
"1578",0.08,57.5,1.27875360095283,57,3.22188449848024
"1579",0.08,57.5,1.36172783601759,58,3.22188449848024
"1580",0.08,57.5,1.36172783601759,56,3.22188449848024
"1581",0.08,57.5,1.07918124604762,57,3.22188449848024
"1582",0.08,57.5,1.14612803567824,55,3.22188449848024
"1583",0.08,57.5,1.57978359661681,55,3.22188449848024
"1584",0.08,57.5,1.50514997831991,57,3.22188449848024
"1585",0.08,57.5,1.07918124604762,55,3.22188449848024
"1586",0.07,57.5,1.34242268082221,59,3.22188449848024
"1587",0.07,57.5,1.34242268082221,58,3.22188449848024
"1588",0.07,57.5,1.11394335230684,56,3.22188449848024
"1589",0.07,57.5,1.04139268515823,59,3.22188449848024
"1590",0.07,57.5,1.50514997831991,55,3.22188449848024
"1591",0.07,57.5,1,58,3.22188449848024
"1592",0.07,57.5,1.54406804435028,56,3.22188449848024
"1593",0.07,57.5,1.41497334797082,57,3.22188449848024
"1594",0.07,57.5,1.41497334797082,59,3.22188449848024
"1595",0.07,57.5,1.23044892137827,56,3.22188449848024
"1596",0.07,57.5,1.17609125905568,58,3.22188449848024
"1597",0.07,57.5,0.903089986991944,55,3.22188449848024
"1598",0.07,57.5,1.04139268515823,58,3.22188449848024
"1599",0.07,57.5,0.954242509439325,57,3.22188449848024
"1600",0.07,57.5,1.36172783601759,56,3.22188449848024
"1601",0.07,57.5,0.778151250383644,57,3.22188449848024
"1602",0.07,57.5,1.36172783601759,56,3.22188449848024
"1603",0.07,57.5,1.47712125471966,56,3.22188449848024
"1604",0.07,57.5,1.25527250510331,57,3.22188449848024
"1605",0.07,57.5,1.14612803567824,56,3.22188449848024
"1606",0.07,57.5,0.954242509439325,55,3.22188449848024
"1607",0.07,57.5,1.04139268515823,56,3.22188449848024
"1608",0.07,57.5,1.39794000867204,57,3.22188449848024
"1609",0.07,57.5,1.04139268515823,57,3.22188449848024
"1610",0.07,57.5,0.954242509439325,55,3.22188449848024
"1611",0.06,57.5,1.46239799789896,58,3.22188449848024
"1612",0.06,57.5,1.49136169383427,55,3.22188449848024
"1613",0.06,57.5,1.36172783601759,55,3.22188449848024
"1614",0.06,57.5,1.25527250510331,55,3.22188449848024
"1615",0.06,57.5,1.38021124171161,59,3.22188449848024
"1616",0.06,57.5,1.32221929473392,57,3.22188449848024
"1617",0.06,57.5,1.39794000867204,55,3.22188449848024
"1618",0.06,57.5,0.778151250383644,57,3.22188449848024
"1619",0.06,57.5,1.32221929473392,57,3.22188449848024
"1620",0.06,57.5,1.14612803567824,55,3.22188449848024
"1621",0.06,57.5,0.698970004336019,57,3.22188449848024
"1622",0.06,57.5,1.41497334797082,55,3.22188449848024
"1623",0.06,57.5,0.954242509439325,59,3.22188449848024
"1624",0.06,57.5,1.38021124171161,55,3.22188449848024
"1625",0.06,57.5,0.845098040014257,55,3.22188449848024
"1626",0.06,57.5,1.30102999566398,56,3.22188449848024
"1627",0.06,57.5,1.41497334797082,58,3.22188449848024
"1628",0.06,57.5,1.20411998265592,57,3.22188449848024
"1629",0.06,57.5,0.602059991327962,59,3.22188449848024
"1630",0.06,57.5,0.698970004336019,58,3.22188449848024
"1631",0.06,57.5,1,58,3.22188449848024
"1632",0.06,57.5,1.34242268082221,59,3.22188449848024
"1633",0.06,57.5,1.04139268515823,55,3.22188449848024
"1634",0.06,57.5,1.17609125905568,59,3.22188449848024
"1635",0.06,57.5,1.32221929473392,59,3.22188449848024
"1636",0.06,57.5,1.23044892137827,58,3.22188449848024
"1637",0.06,57.5,1.34242268082221,59,3.22188449848024
"1638",0.06,57.5,0.698970004336019,59,3.22188449848024
"1639",0.05,57.5,0.845098040014257,58,3.86018237082067
"1640",0.05,57.5,1.20411998265592,57,3.86018237082067
"1641",0.05,57.5,1.04139268515823,55,3.86018237082067
"1642",0.05,57.5,1.34242268082221,59,3.86018237082067
"1643",0.05,57.5,1.17609125905568,59,3.86018237082067
"1644",0.05,57.5,1.14612803567824,57,3.86018237082067
"1645",0.05,57.5,0.602059991327962,57,3.86018237082067
"1646",0.05,57.5,1.38021124171161,58,3.86018237082067
"1647",0.05,57.5,1.07918124604762,59,3.86018237082067
"1648",0.05,57.5,0.602059991327962,57,3.86018237082067
"1649",0.05,57.5,0.954242509439325,58,3.86018237082067
"1650",0.05,57.5,1.30102999566398,58,3.86018237082067
"1651",0.05,57.5,0.845098040014257,58,3.86018237082067
"1652",0.05,57.5,1.11394335230684,58,3.86018237082067
"1653",0.05,57.5,0.845098040014257,58,3.86018237082067
"1654",0.05,57.5,0.778151250383644,58,3.86018237082067
"1655",0.05,57.5,1.11394335230684,55,3.86018237082067
"1656",0.05,57.5,0.903089986991944,56,3.86018237082067
"1657",0.05,57.5,1.14612803567824,56,3.86018237082067
"1658",0.05,57.5,1.44715803134222,57,3.86018237082067
"1659",0.05,57.5,0.845098040014257,57,3.86018237082067
"1660",0.05,57.5,1,58,3.86018237082067
"1661",0.05,57.5,1.61278385671974,59,3.86018237082067
"1662",0.05,57.5,1.07918124604762,56,3.86018237082067
"1663",0.05,57.5,1.32221929473392,58,3.86018237082067
"1664",0.05,57.5,1.47712125471966,58,3.86018237082067
"1665",0.04,57.5,0.698970004336019,58,3.86018237082067
"1666",0.04,57.5,1.14612803567824,55,3.86018237082067
"1667",0.04,57.5,0.778151250383644,59,3.86018237082067
"1668",0.04,57.5,0.845098040014257,58,3.86018237082067
"1669",0.04,57.5,0.602059991327962,56,3.86018237082067
"1670",0.04,57.5,0.954242509439325,59,3.86018237082067
"1671",0.04,57.5,0.954242509439325,59,3.86018237082067
"1672",0.04,57.5,0.903089986991944,59,3.86018237082067
"1673",0.04,57.5,0.954242509439325,57,3.86018237082067
"1674",0.04,57.5,0.903089986991944,58,3.86018237082067
"1675",0.04,57.5,1.20411998265592,58,3.86018237082067
"1676",0.04,57.5,1.07918124604762,56,3.86018237082067
"1677",0.04,57.5,1.11394335230684,56,3.86018237082067
"1678",0.04,57.5,1.34242268082221,55,3.86018237082067
"1679",0.03,57.5,0.845098040014257,55,3.86018237082067
"1680",0.03,57.5,0.845098040014257,58,3.86018237082067
"1681",0.03,57.5,1.11394335230684,59,3.86018237082067
"1682",0.03,57.5,1,56,3.86018237082067
"1683",0.03,57.5,1.32221929473392,59,3.86018237082067
"1684",0.03,57.5,0.602059991327962,57,3.86018237082067
"1685",0.03,57.5,1.32221929473392,55,3.86018237082067
"1686",0.03,57.5,1.34242268082221,56,3.86018237082067
"1687",0.03,57.5,1.23044892137827,58,3.86018237082067
"1688",0.03,57.5,0.845098040014257,59,3.86018237082067
"1689",0.03,57.5,0.954242509439325,59,3.86018237082067
"1690",0.03,57.5,0.778151250383644,56,3.86018237082067
"1691",0.03,57.5,1.04139268515823,56,3.86018237082067
"1692",0.03,57.5,1.20411998265592,58,3.86018237082067
"1693",0.03,57.5,1.54406804435028,55,3.86018237082067
"1694",0.03,57.5,1.14612803567824,59,3.86018237082067
"1695",0.03,57.5,1.11394335230684,57,3.86018237082067
"1696",0.03,57.5,1.04139268515823,57,3.86018237082067
"1697",0.03,57.5,1.23044892137827,59,3.86018237082067
"1698",0.03,57.5,1.07918124604762,59,3.86018237082067
"1699",0.03,57.5,0.602059991327962,58,3.86018237082067
"1700",0.03,57.5,0.698970004336019,57,3.86018237082067
"1701",0.03,57.5,0.602059991327962,58,3.86018237082067
"1702",0.03,57.5,1.11394335230684,55,3.86018237082067
"1703",0.03,57.5,1.38021124171161,56,3.86018237082067
"1704",0.03,57.5,0.954242509439325,59,3.86018237082067
"1705",0.03,57.5,1.47712125471966,55,3.86018237082067
"1706",0.03,57.5,1.11394335230684,57,3.86018237082067
"1707",0.03,57.5,0.602059991327962,59,3.86018237082067
"1708",0.03,57.5,1.04139268515823,57,3.86018237082067
"1709",0.03,57.5,0.778151250383644,57,3.86018237082067
"1710",0.02,57.5,1.38021124171161,57,3.86018237082067
"1711",0.02,57.5,1.34242268082221,58,3.86018237082067
"1712",0.02,57.5,0.845098040014257,58,3.86018237082067
"1713",0.02,57.5,0.778151250383644,56,3.86018237082067
"1714",0.02,57.5,0.903089986991944,59,3.86018237082067
"1715",0.02,57.5,1.46239799789896,58,3.86018237082067
"1716",0.02,57.5,1.64345267648619,59,3.86018237082067
"1717",0.02,57.5,1.04139268515823,58,3.86018237082067
"1718",0.02,57.5,1.30102999566398,57,3.86018237082067
"1719",0.02,57.5,0.954242509439325,57,3.86018237082067
"1720",0.02,57.5,1.23044892137827,57,3.86018237082067
"1721",0.02,57.5,1.27875360095283,55,3.86018237082067
"1722",0.02,57.5,0.698970004336019,58,3.86018237082067
"1723",0.02,57.5,0.845098040014257,58,3.86018237082067
"1724",0.02,57.5,1.04139268515823,59,3.86018237082067
"1725",0.02,57.5,0.954242509439325,57,3.86018237082067
"1726",0.02,57.5,1.67209785793572,57,3.86018237082067
"1727",0.02,57.5,0.778151250383644,55,3.86018237082067
"1728",0.02,57.5,0.778151250383644,57,3.86018237082067
"1729",0.02,57.5,1.41497334797082,59,3.86018237082067
"1730",0.02,57.5,0.903089986991944,57,3.86018237082067
"1731",0.02,57.5,0.778151250383644,57,3.86018237082067
"1732",0.02,57.5,0.954242509439325,59,3.86018237082067
"1733",0.02,57.5,1.11394335230684,55,3.86018237082067
"1734",0.02,57.5,1,57,3.86018237082067
"1735",0.02,57.5,1.07918124604762,57,3.86018237082067
"1736",0.02,57.5,0.698970004336019,58,3.86018237082067
"1737",0.02,57.5,1.17609125905568,55,3.86018237082067
"1738",0.02,57.5,0.903089986991944,59,3.86018237082067
"1739",0.02,57.5,1.55630250076729,56,3.86018237082067
"1740",0.02,57.5,1.23044892137827,57,3.86018237082067
"1741",0.02,57.5,1.14612803567824,59,3.86018237082067
"1742",0.02,57.5,0.954242509439325,59,3.86018237082067
"1743",0.02,57.5,1.34242268082221,57,3.86018237082067
"1744",0.02,57.5,1.23044892137827,59,3.86018237082067
"1745",0.02,57.5,1.27875360095283,57,3.86018237082067
"1746",0.02,57.5,0.845098040014257,57,3.86018237082067
"1747",0.02,57.5,0.778151250383644,58,3.86018237082067
"1748",0.02,57.5,1.39794000867204,56,3.86018237082067
"1749",0.02,57.5,1.07918124604762,58,3.86018237082067
"1750",0.01,57.5,0.778151250383644,58,3.86018237082067
"1751",0.01,57.5,0.845098040014257,58,3.86018237082067
"1752",0.01,57.5,1.53147891704226,56,3.86018237082067
"1753",0.01,57.5,1.20411998265592,58,3.86018237082067
"1754",0.01,57.5,0.954242509439325,56,3.86018237082067
"1755",0.01,57.5,0.602059991327962,56,3.86018237082067
"1756",0.01,57.5,0.954242509439325,57,3.86018237082067
"1757",0.01,57.5,1.25527250510331,58,3.86018237082067
"1758",0.01,57.5,0.778151250383644,59,3.86018237082067
"1759",0.01,57.5,0.778151250383644,55,3.86018237082067
"1760",0.01,57.5,0.698970004336019,57,3.86018237082067
"1761",0.01,57.5,1.11394335230684,56,3.86018237082067
"1762",0.01,57.5,1.27875360095283,55,3.86018237082067
"1763",0.01,57.5,1.11394335230684,55,3.86018237082067
"1764",0.01,57.5,1.27875360095283,55,3.86018237082067
"1765",0.01,57.5,0.778151250383644,58,3.86018237082067
"1766",2.41,62.5,1.04139268515823,62,0.0241837968561064
"1767",2.37,62.5,1.55630250076729,62,0.0241837968561064
"1768",2.13,62.5,1.65321251377534,64,0.0483675937122128
"1769",2.12,62.5,0.698970004336019,62,0.0483675937122128
"1770",2.08,62.5,1.73239375982297,64,0.0241837968561064
"1771",2.02,62.5,1.53147891704226,62,0.0483675937122128
"1772",2.01,62.5,1.68124123737559,64,0.0483675937122128
"1773",1.94,62.5,1.25527250510331,63,0.0241837968561064
"1774",1.74,62.5,1.9731278535997,63,0.0483675937122128
"1775",1.72,62.5,1.77815125038364,61,0.0483675937122128
"1776",1.69,62.5,0.903089986991944,64,0.0725513905683192
"1777",1.69,62.5,1.04139268515823,63,0.0725513905683192
"1778",1.68,62.5,1.79239168949825,64,0.0725513905683192
"1779",1.62,62.5,1.44715803134222,61,0.0241837968561064
"1780",1.6,62.5,0.698970004336019,64,0.0483675937122128
"1781",1.57,62.5,1.39794000867204,64,0.0483675937122128
"1782",1.53,62.5,1.44715803134222,64,0.0241837968561064
"1783",1.5,62.5,1.61278385671974,63,0.0483675937122128
"1784",1.48,62.5,1.38021124171161,60,0.0483675937122128
"1785",1.43,62.5,1.77085201164214,61,0.0967351874244256
"1786",1.43,62.5,1.07918124604762,63,0.0967351874244256
"1787",1.42,62.5,1.39794000867204,64,0.0967351874244256
"1788",1.42,62.5,1.8750612633917,64,0.0967351874244256
"1789",1.38,62.5,1.85125834871908,64,0.0967351874244256
"1790",1.38,62.5,1.88649072517248,60,0.0967351874244256
"1791",1.38,62.5,0.778151250383644,60,0.0967351874244256
"1792",1.36,62.5,1.04139268515823,64,0.0967351874244256
"1793",1.35,62.5,1.20411998265592,63,0.0725513905683192
"1794",1.35,62.5,1.23044892137827,60,0.0725513905683192
"1795",1.31,62.5,1.30102999566398,61,0.0725513905683192
"1796",1.3,62.5,1.07918124604762,63,0.0241837968561064
"1797",1.25,62.5,1.80617997398389,63,0.145102781136638
"1798",1.25,62.5,1.43136376415899,64,0.145102781136638
"1799",1.24,62.5,1.64345267648619,61,0.145102781136638
"1800",1.23,62.5,1.57978359661681,63,0.145102781136638
"1801",1.23,62.5,0.778151250383644,63,0.145102781136638
"1802",1.22,62.5,1.5910646070265,63,0.145102781136638
"1803",1.18,62.5,1.51851393987789,64,0.0483675937122128
"1804",1.17,62.5,1.34242268082221,62,0.0483675937122128
"1805",1.15,62.5,1.64345267648619,62,0.0241837968561064
"1806",1.1,62.5,1.20411998265592,61,0.0967351874244256
"1807",1.07,62.5,0.698970004336019,60,0.0967351874244256
"1808",1.06,62.5,1.80617997398389,64,0.0967351874244256
"1809",1.06,62.5,0.954242509439325,63,0.0967351874244256
"1810",1.05,62.5,1.23044892137827,61,0.0725513905683192
"1811",1.02,62.5,1.04139268515823,61,0.0725513905683192
"1812",1.01,62.5,1.27875360095283,64,0.0725513905683192
"1813",0.95,62.5,0.903089986991944,60,0.241837968561064
"1814",0.95,62.5,0.602059991327962,63,0.241837968561064
"1815",0.95,62.5,1.69897000433602,60,0.241837968561064
"1816",0.94,62.5,1.57978359661681,64,0.241837968561064
"1817",0.93,62.5,1.88649072517248,64,0.241837968561064
"1818",0.93,62.5,1.04139268515823,61,0.241837968561064
"1819",0.92,62.5,1.23044892137827,63,0.241837968561064
"1820",0.92,62.5,1.04139268515823,61,0.241837968561064
"1821",0.92,62.5,1.53147891704226,60,0.241837968561064
"1822",0.91,62.5,1.17609125905568,63,0.241837968561064
"1823",0.9,62.5,0.602059991327962,61,0.120918984280532
"1824",0.89,62.5,1.04139268515823,62,0.120918984280532
"1825",0.88,62.5,0.903089986991944,61,0.120918984280532
"1826",0.87,62.5,1.49136169383427,63,0.120918984280532
"1827",0.87,62.5,1.23044892137827,62,0.120918984280532
"1828",0.85,62.5,1.23044892137827,64,0.193470374848851
"1829",0.84,62.5,1.68124123737559,61,0.193470374848851
"1830",0.84,62.5,1.43136376415899,63,0.193470374848851
"1831",0.84,62.5,1.17609125905568,62,0.193470374848851
"1832",0.83,62.5,1.7160033436348,60,0.193470374848851
"1833",0.82,62.5,1.51851393987789,63,0.193470374848851
"1834",0.81,62.5,1.68124123737559,60,0.193470374848851
"1835",0.81,62.5,1.43136376415899,60,0.193470374848851
"1836",0.79,62.5,0.698970004336019,64,0.0483675937122128
"1837",0.76,62.5,1.39794000867204,63,0.0483675937122128
"1838",0.75,62.5,1.54406804435028,60,0.169286577992745
"1839",0.75,62.5,1.25527250510331,60,0.169286577992745
"1840",0.75,62.5,1.38021124171161,62,0.169286577992745
"1841",0.74,62.5,1.56820172406699,63,0.169286577992745
"1842",0.74,62.5,1.30102999566398,60,0.169286577992745
"1843",0.73,62.5,1.23044892137827,64,0.169286577992745
"1844",0.71,62.5,0.602059991327962,60,0.169286577992745
"1845",0.7,62.5,0.698970004336019,63,0.26602176541717
"1846",0.69,62.5,1.54406804435028,62,0.26602176541717
"1847",0.68,62.5,0.903089986991944,63,0.26602176541717
"1848",0.67,62.5,1.51851393987789,60,0.26602176541717
"1849",0.67,62.5,1.73239375982297,63,0.26602176541717
"1850",0.66,62.5,1.07918124604762,62,0.26602176541717
"1851",0.66,62.5,1.32221929473392,61,0.26602176541717
"1852",0.66,62.5,1.04139268515823,63,0.26602176541717
