,gs,cs_range,ccount,bias,0
1419,0.18,57.5,0.8450980400142571,1,2.3118997
1420,0.18,57.5,1.20411998265592,1,2.316677
1421,0.18,57.5,1.20411998265592,1,2.316677
1422,0.18,57.5,0.7781512503836441,1,2.3109717
1423,0.18,57.5,1.20411998265592,1,2.316677
1424,0.18,57.5,1.66275783168157,1,2.3222923
1425,0.18,57.5,1.43136376415899,1,2.3195267
1426,0.18,57.5,1.1760912590556798,1,2.3163152
1427,0.17,57.5,0.7781512503836441,1,2.4407144
1428,0.17,57.5,1.3979400086720402,1,2.4478207
1429,0.17,57.5,1.3979400086720402,1,2.4478207
1430,0.17,57.5,1.27875360095283,1,2.4465313
1431,0.17,57.5,1.20411998265592,1,2.4457052
1432,0.17,57.5,1.07918124604762,1,2.4442897
1433,0.17,57.5,1.43136376415899,1,2.4481761
1434,0.17,57.5,1.5185139398778897,1,2.4490886
1435,0.17,57.5,1.30102999566398,1,2.446775
1436,0.17,57.5,0.9542425094393249,1,2.4428344
1437,0.17,57.5,1.3979400086720402,1,2.4478207
1438,0.17,57.5,0.698970004336019,1,2.439735
1439,0.17,57.5,1.3617278360175902,1,2.447433
1440,0.16,57.5,1.1760912590556798,1,2.5730817
1441,0.16,57.5,1.69019608002851,1,2.5775952
1442,0.16,57.5,0.698970004336019,1,2.5683022
1443,0.16,57.5,1.27875360095283,1,2.5740356
1444,0.16,57.5,0.6020599913279621,1,2.5672612
1445,0.16,57.5,1.6812412373755903,1,2.5775225
1446,0.16,57.5,0.698970004336019,1,2.5683022
1447,0.16,57.5,0.8450980400142571,1,2.569827
1448,0.16,57.5,1.07918124604762,1,2.5721574
1449,0.16,57.5,0.8450980400142571,1,2.569827
1450,0.16,57.5,1.3617278360175902,1,2.5747874
1451,0.16,57.5,0.7781512503836441,1,2.5691354
1452,0.16,57.5,1.57978359661681,1,2.5766816
1453,0.15,57.5,1.38021124171161,1,2.6993775
1454,0.15,57.5,0.9030899869919442,1,2.6957383
1455,0.15,57.5,0.9542425094393249,1,2.6961539
1456,0.15,57.5,1.04139268515823,1,2.6968482
1457,0.15,57.5,1.0,1,2.6965206
1458,0.15,57.5,0.8450980400142571,1,2.6952586
1459,0.15,57.5,1.0,1,2.6965206
1460,0.15,57.5,1.14612803567824,1,2.6976595
1461,0.15,57.5,1.1760912590556798,1,2.6978865
1462,0.14,57.5,0.9542425094393249,1,2.8171363
1463,0.14,57.5,1.11394335230684,1,2.8180995
1464,0.14,57.5,1.55630250076729,1,2.8204758
1465,0.14,57.5,0.7781512503836441,1,2.8160095
1466,0.14,57.5,0.9542425094393249,1,2.8171363
1467,0.14,57.5,1.4623979978989599,1,2.8200064
1468,0.14,57.5,0.8450980400142571,1,2.8164458
1469,0.14,57.5,1.43136376415899,1,2.8198476
1470,0.14,57.5,1.41497334797082,1,2.8197622
1471,0.14,57.5,1.5314789170422598,1,2.8203535
1472,0.14,57.5,0.9030899869919442,1,2.8168163
1473,0.14,57.5,1.3617278360175902,1,2.8194828
1474,0.14,57.5,0.8450980400142571,1,2.8164458
1475,0.14,57.5,1.11394335230684,1,2.8180995
1476,0.13,57.5,1.34242268082221,1,2.93433
1477,0.13,57.5,1.34242268082221,1,2.93433
1478,0.13,57.5,0.7781512503836441,1,2.9319267
1479,0.13,57.5,0.6020599913279621,1,2.9310465
1480,0.13,57.5,1.07918124604762,1,2.9332876
1481,0.13,57.5,1.25527250510331,1,2.9339995
1482,0.13,57.5,1.43136376415899,1,2.9346504
1483,0.13,57.5,1.5314789170422598,1,2.9349935
1484,0.13,57.5,1.5185139398778897,1,2.9349504
1485,0.13,57.5,1.20411998265592,1,2.9337988
1486,0.13,57.5,0.6020599913279621,1,2.9310465
1487,0.13,57.5,1.34242268082221,1,2.93433
1488,0.13,57.5,1.23044892137827,1,2.9339027
1489,0.13,57.5,1.0,1,2.9329476
1490,0.12,57.5,0.9542425094393249,1,3.0421383
1491,0.12,57.5,0.9030899869919442,1,3.0419855
1492,0.12,57.5,0.9030899869919442,1,3.0419855
1493,0.12,57.5,1.04139268515823,1,3.0423884
1494,0.12,57.5,1.47712125471966,1,3.043439
1495,0.12,57.5,1.07918124604762,1,3.042492
1496,0.12,57.5,0.6020599913279621,1,3.0409918
1497,0.12,57.5,1.5185139398778897,1,3.0435224
1498,0.12,57.5,0.9542425094393249,1,3.0421383
1499,0.12,57.5,0.7781512503836441,1,3.0415926
1500,0.12,57.5,1.14612803567824,1,3.042671
1501,0.12,57.5,0.698970004336019,1,3.0413296
1502,0.12,57.5,1.6334684555795902,1,3.0437374
1503,0.12,57.5,1.38021124171161,1,3.0432343
1504,0.12,57.5,1.0,1,3.0422711
1505,0.12,57.5,1.23044892137827,1,3.042885
1506,0.12,57.5,0.6020599913279621,1,3.0409918
1507,0.11,57.5,0.698970004336019,1,3.1443214
1508,0.11,57.5,1.4623979978989599,1,3.1454778
1509,0.11,57.5,1.47712125471966,1,3.145492
1510,0.11,57.5,1.3979400086720402,1,3.1454136
1511,0.11,57.5,0.6020599913279621,1,3.1441126
1512,0.11,57.5,1.1760912590556798,1,3.1451454
1513,0.11,57.5,1.27875360095283,1,3.1452785
1514,0.11,57.5,0.8450980400142571,1,3.1446102
1515,0.11,57.5,1.3617278360175902,1,3.1453748
1516,0.11,57.5,0.6020599913279621,1,3.1441126
1517,0.11,57.5,1.3617278360175902,1,3.1453748
1518,0.11,57.5,0.9542425094393249,1,3.1448047
1519,0.11,57.5,1.04139268515823,1,3.1449475
1520,0.11,57.5,1.6020599913279598,1,3.1455975
1521,0.11,57.5,1.1760912590556798,1,3.1451454
1522,0.11,57.5,1.07918124604762,1,3.1450057
1523,0.11,57.5,0.9542425094393249,1,3.1448047
1524,0.11,57.5,1.5051499783199098,1,3.1455178
1525,0.11,57.5,1.4623979978989599,1,3.1454778
1526,0.11,57.5,1.41497334797082,1,3.145431
1527,0.11,57.5,1.5185139398778897,1,3.1455297
1528,0.11,57.5,0.7781512503836441,1,3.1444821
1529,0.11,57.5,1.34242268082221,1,3.1453533
1530,0.11,57.5,0.8450980400142571,1,3.1446102
1531,0.11,57.5,0.6020599913279621,1,3.1441126
1532,0.1,57.5,1.11394335230684,1,3.240673
1533,0.1,57.5,1.23044892137827,1,3.240734
1534,0.1,57.5,1.5314789170422598,1,3.240819
1535,0.1,57.5,1.11394335230684,1,3.240673
1536,0.1,57.5,0.698970004336019,1,3.2403216
1537,0.1,57.5,0.9030899869919442,1,3.2405205
1538,0.1,57.5,1.14612803567824,1,3.2406912
1539,0.1,57.5,1.44715803134222,1,3.2408056
1540,0.1,57.5,1.43136376415899,1,3.2408023
1541,0.1,57.5,1.20411998265592,1,3.2407212
1542,0.1,57.5,0.9030899869919442,1,3.2405205
1543,0.1,57.5,1.0,1,3.2405968
1544,0.1,57.5,1.7708520116421398,1,3.2408109
1545,0.1,57.5,0.6020599913279621,1,3.2402081
1546,0.1,57.5,1.0,1,3.2405968
1547,0.1,57.5,1.1760912590556798,1,3.2407079
1548,0.1,57.5,1.1760912590556798,1,3.2407079
1549,0.1,57.5,1.20411998265592,1,3.2407212
1550,0.09,57.5,1.04139268515823,1,3.3295617
1551,0.09,57.5,1.4623979978989599,1,3.3295493
1552,0.09,57.5,0.698970004336019,1,3.329452
1553,0.09,57.5,1.1760912590556798,1,3.3295746
1554,0.09,57.5,1.11394335230684,1,3.3295712
1555,0.09,57.5,1.0,1,3.3295536
1556,0.09,57.5,1.0,1,3.3295536
1557,0.09,57.5,1.3979400086720402,1,3.3295612
1558,0.09,57.5,1.6334684555795902,1,3.3294992
1559,0.09,57.5,1.34242268082221,1,3.3295684
1560,0.09,57.5,1.43136376415899,1,3.3295555
1561,0.09,57.5,1.1760912590556798,1,3.3295746
1562,0.09,57.5,1.20411998265592,1,3.329575
1563,0.09,57.5,1.38021124171161,1,3.329564
1564,0.09,57.5,0.9030899869919442,1,3.3295307
1565,0.09,57.5,0.6020599913279621,1,3.3294005
1566,0.09,57.5,1.20411998265592,1,3.329575
1567,0.09,57.5,1.07918124604762,1,3.329567
1568,0.09,57.5,0.698970004336019,1,3.329452
1569,0.09,57.5,0.8450980400142571,1,3.3295121
1570,0.09,57.5,1.23044892137827,1,3.3295755
1571,0.08,57.5,1.3617278360175902,1,3.4121423
1572,0.08,57.5,1.0,1,3.4121652
1573,0.08,57.5,0.8450980400142571,1,3.4121494
1574,0.08,57.5,1.5314789170422598,1,3.4121046
1575,0.08,57.5,1.3617278360175902,1,3.4121423
1576,0.08,57.5,0.8450980400142571,1,3.4121494
1577,0.08,57.5,1.27875360095283,1,3.4121542
1578,0.08,57.5,1.3617278360175902,1,3.4121423
1579,0.08,57.5,1.3617278360175902,1,3.4121423
1580,0.08,57.5,1.07918124604762,1,3.4121666
1581,0.08,57.5,1.14612803567824,1,3.4121652
1582,0.08,57.5,1.57978359661681,1,3.4120908
1583,0.08,57.5,1.5051499783199098,1,3.4121118
1584,0.08,57.5,1.07918124604762,1,3.4121666
1585,0.07,57.5,1.34242268082221,1,3.4891553
1586,0.07,57.5,1.34242268082221,1,3.4891553
1587,0.07,57.5,1.11394335230684,1,3.4891052
1588,0.07,57.5,1.04139268515823,1,3.4890862
1589,0.07,57.5,1.5051499783199098,1,3.489182
1590,0.07,57.5,1.0,1,3.4890747
1591,0.07,57.5,1.5440680443502801,1,3.4891872
1592,0.07,57.5,1.41497334797082,1,3.4891677
1593,0.07,57.5,1.41497334797082,1,3.4891677
1594,0.07,57.5,1.23044892137827,1,3.4891334
1595,0.07,57.5,1.1760912590556798,1,3.489121
1596,0.07,57.5,0.9030899869919442,1,3.4890447
1597,0.07,57.5,1.04139268515823,1,3.4890862
1598,0.07,57.5,0.9542425094393249,1,3.4890604
1599,0.07,57.5,1.3617278360175902,1,3.4891586
1600,0.07,57.5,0.7781512503836441,1,3.4890013
1601,0.07,57.5,1.3617278360175902,1,3.4891586
1602,0.07,57.5,1.47712125471966,1,3.4891777
1603,0.07,57.5,1.25527250510331,1,3.4891381
1604,0.07,57.5,1.14612803567824,1,3.4891133
1605,0.07,57.5,0.9542425094393249,1,3.4890604
1606,0.07,57.5,1.04139268515823,1,3.4890862
1607,0.07,57.5,1.3979400086720402,1,3.4891653
1608,0.07,57.5,1.04139268515823,1,3.4890862
1609,0.07,57.5,0.9542425094393249,1,3.4890604
1610,0.06,57.5,1.4623979978989599,1,3.561541
1611,0.06,57.5,1.49136169383427,1,3.5615683
1612,0.06,57.5,1.3617278360175902,1,3.5614467
1613,0.06,57.5,1.25527250510331,1,3.5613484
1614,0.06,57.5,1.38021124171161,1,3.5614643
1615,0.06,57.5,1.32221929473392,1,3.5614104
1616,0.06,57.5,1.3979400086720402,1,3.5614805
1617,0.06,57.5,0.7781512503836441,1,3.5609035
1618,0.06,57.5,1.32221929473392,1,3.5614104
1619,0.06,57.5,1.14612803567824,1,3.5612469
1620,0.06,57.5,0.698970004336019,1,3.5608287
1621,0.06,57.5,1.41497334797082,1,3.5614963
1622,0.06,57.5,0.9542425094393249,1,3.561068
1623,0.06,57.5,1.38021124171161,1,3.5614643
1624,0.06,57.5,0.8450980400142571,1,3.5609665
1625,0.06,57.5,1.30102999566398,1,3.5613909
1626,0.06,57.5,1.41497334797082,1,3.5614963
1627,0.06,57.5,1.20411998265592,1,3.5613003
1628,0.06,57.5,0.6020599913279621,1,3.5607371
1629,0.06,57.5,0.698970004336019,1,3.5608287
1630,0.06,57.5,1.0,1,3.5611115
1631,0.06,57.5,1.34242268082221,1,3.561429
1632,0.06,57.5,1.04139268515823,1,3.5611491
1633,0.06,57.5,1.1760912590556798,1,3.5612745
1634,0.06,57.5,1.32221929473392,1,3.5614104
1635,0.06,57.5,1.23044892137827,1,3.561325
1636,0.06,57.5,1.34242268082221,1,3.561429
1637,0.06,57.5,0.698970004336019,1,3.5608287
1638,0.05,57.5,0.8450980400142571,1,3.6289325
1639,0.05,57.5,1.20411998265592,1,3.629643
1640,0.05,57.5,1.04139268515823,1,3.6293163
1641,0.05,57.5,1.34242268082221,1,3.6299267
1642,0.05,57.5,1.1760912590556798,1,3.6295862
1643,0.05,57.5,1.14612803567824,1,3.6295257
1644,0.05,57.5,0.6020599913279621,1,3.6284704
1645,0.05,57.5,1.38021124171161,1,3.6300054
1646,0.05,57.5,1.07918124604762,1,3.6293912
1647,0.05,57.5,0.6020599913279621,1,3.6284704
1648,0.05,57.5,0.9542425094393249,1,3.6291447
1649,0.05,57.5,1.30102999566398,1,3.6298418
1650,0.05,57.5,0.8450980400142571,1,3.6289325
1651,0.05,57.5,1.11394335230684,1,3.6294613
1652,0.05,57.5,0.8450980400142571,1,3.6289325
1653,0.05,57.5,0.7781512503836441,1,3.6288033
1654,0.05,57.5,1.11394335230684,1,3.6294613
1655,0.05,57.5,0.9030899869919442,1,3.6290445
1656,0.05,57.5,1.14612803567824,1,3.6295257
1657,0.05,57.5,1.44715803134222,1,3.6301465
1658,0.05,57.5,0.8450980400142571,1,3.6289325
1659,0.05,57.5,1.0,1,3.6292343
1660,0.05,57.5,1.6127838567197401,1,3.6304998
1661,0.05,57.5,1.07918124604762,1,3.6293912
1662,0.05,57.5,1.32221929473392,1,3.6298857
1663,0.05,57.5,1.47712125471966,1,3.6302094
1664,0.04,57.5,0.698970004336019,1,3.6934896
1665,0.04,57.5,1.14612803567824,1,3.6949983
1666,0.04,57.5,0.7781512503836441,1,3.6937485
1667,0.04,57.5,0.8450980400142571,1,3.6939697
1668,0.04,57.5,0.6020599913279621,1,3.6931777
1669,0.04,57.5,0.9542425094393249,1,3.694336
1670,0.04,57.5,0.9542425094393249,1,3.694336
1671,0.04,57.5,0.9030899869919442,1,3.6941638
1672,0.04,57.5,0.9542425094393249,1,3.694336
1673,0.04,57.5,0.9030899869919442,1,3.6941638
1674,0.04,57.5,1.20411998265592,1,3.6952028
1675,0.04,57.5,1.07918124604762,1,3.6947646
1676,0.04,57.5,1.11394335230684,1,3.6948857
1677,0.04,57.5,1.34242268082221,1,3.6956978
1678,0.03,57.5,0.8450980400142571,1,3.7571697
1679,0.03,57.5,0.8450980400142571,1,3.7571697
1680,0.03,57.5,1.11394335230684,1,3.7585816
1681,0.03,57.5,1.0,1,3.757975
1682,0.03,57.5,1.32221929473392,1,3.7597213
1683,0.03,57.5,0.6020599913279621,1,3.7559485
1684,0.03,57.5,1.32221929473392,1,3.7597213
1685,0.03,57.5,1.34242268082221,1,3.7598343
1686,0.03,57.5,1.23044892137827,1,3.7592149
1687,0.03,57.5,0.8450980400142571,1,3.7571697
1688,0.03,57.5,0.9542425094393249,1,3.7577348
1689,0.03,57.5,0.7781512503836441,1,3.7568278
1690,0.03,57.5,1.04139268515823,1,3.758195
1691,0.03,57.5,1.20411998265592,1,3.7590704
1692,0.03,57.5,1.5440680443502801,1,3.7609801
1693,0.03,57.5,1.14612803567824,1,3.7587552
1694,0.03,57.5,1.11394335230684,1,3.7585816
1695,0.03,57.5,1.04139268515823,1,3.7581944
1696,0.03,57.5,1.23044892137827,1,3.7592149
1697,0.03,57.5,1.07918124604762,1,3.7583957
1698,0.03,57.5,0.6020599913279621,1,3.7559485
1699,0.03,57.5,0.698970004336019,1,3.7564292
1700,0.03,57.5,0.6020599913279621,1,3.7559485
1701,0.03,57.5,1.11394335230684,1,3.7585816
1702,0.03,57.5,1.38021124171161,1,3.760046
1703,0.03,57.5,0.9542425094393249,1,3.7577348
1704,0.03,57.5,1.47712125471966,1,3.7605958
1705,0.03,57.5,1.11394335230684,1,3.7585816
1706,0.03,57.5,0.6020599913279621,1,3.7559485
1707,0.03,57.5,1.04139268515823,1,3.758195
1708,0.03,57.5,0.7781512503836441,1,3.7568278
1709,0.02,57.5,1.38021124171161,1,3.8237371
1710,0.02,57.5,1.34242268082221,1,3.8234353
1711,0.02,57.5,0.8450980400142571,1,3.8196292
1712,0.02,57.5,0.7781512503836441,1,3.81914
1713,0.02,57.5,0.9030899869919442,1,3.8200574
1714,0.02,57.5,1.4623979978989599,1,3.824399
1715,0.02,57.5,1.6434526764861899,1,3.8258877
1716,0.02,57.5,1.04139268515823,1,3.821095
1717,0.02,57.5,1.30102999566398,1,3.8231068
1718,0.02,57.5,0.9542425094393249,1,3.8204384
1719,0.02,57.5,1.23044892137827,1,3.8225522
1720,0.02,57.5,1.27875360095283,1,3.8229308
1721,0.02,57.5,0.698970004336019,1,3.8185678
1722,0.02,57.5,0.8450980400142571,1,3.8196292
1723,0.02,57.5,1.04139268515823,1,3.821095
1724,0.02,57.5,0.9542425094393249,1,3.8204384
1725,0.02,57.5,1.6720978579357202,1,3.826127
1726,0.02,57.5,0.7781512503836441,1,3.81914
1727,0.02,57.5,0.7781512503836441,1,3.81914
1728,0.02,57.5,1.41497334797082,1,3.824016
1729,0.02,57.5,0.9030899869919442,1,3.8200574
1730,0.02,57.5,0.7781512503836441,1,3.81914
1731,0.02,57.5,0.9542425094393249,1,3.8204384
1732,0.02,57.5,1.11394335230684,1,3.821649
1733,0.02,57.5,1.0,1,3.8207822
1734,0.02,57.5,1.07918124604762,1,3.8213835
1735,0.02,57.5,0.698970004336019,1,3.8185678
1736,0.02,57.5,1.1760912590556798,1,3.8221288
1737,0.02,57.5,0.9030899869919442,1,3.8200574
1738,0.02,57.5,1.55630250076729,1,3.8251662
1739,0.02,57.5,1.23044892137827,1,3.8225522
1740,0.02,57.5,1.14612803567824,1,3.8218966
1741,0.02,57.5,0.9542425094393249,1,3.8204384
1742,0.02,57.5,1.34242268082221,1,3.8234353
1743,0.02,57.5,1.23044892137827,1,3.8225522
1744,0.02,57.5,1.27875360095283,1,3.8229308
1745,0.02,57.5,0.8450980400142571,1,3.8196292
1746,0.02,57.5,0.7781512503836441,1,3.81914
1747,0.02,57.5,1.3979400086720402,1,3.8238792
1748,0.02,57.5,1.07918124604762,1,3.8213835
1749,0.01,57.5,0.7781512503836441,1,3.8817525
1750,0.01,57.5,0.8450980400142571,1,3.8824177
1751,0.01,57.5,1.5314789170422598,1,3.8896303
1752,0.01,57.5,1.20411998265592,1,3.8861008
1753,0.01,57.5,0.9542425094393249,1,3.8835168
1754,0.01,57.5,0.6020599913279621,1,3.880035
1755,0.01,57.5,0.9542425094393249,1,3.8835168
1756,0.01,57.5,1.25527250510331,1,3.8866415
1757,0.01,57.5,0.7781512503836441,1,3.8817525
1758,0.01,57.5,0.7781512503836441,1,3.8817525
1759,0.01,57.5,0.698970004336019,1,3.8809743
1760,0.01,57.5,1.11394335230684,1,3.885157
1761,0.01,57.5,1.27875360095283,1,3.886891
1762,0.01,57.5,1.11394335230684,1,3.885157
1763,0.01,57.5,1.27875360095283,1,3.886891
1764,0.01,57.5,0.7781512503836441,1,3.8817525
1765,2.41,62.5,1.04139268515823,1,0.10821986
1766,2.37,62.5,1.55630250076729,1,0.10822821
1767,2.13,62.5,1.65321251377534,1,0.1083287
1768,2.12,62.5,0.698970004336019,1,0.10831964
1769,2.08,62.5,1.73239375982297,1,0.108376026
1770,2.02,62.5,1.5314789170422598,1,0.10844445
1771,2.01,62.5,1.6812412373755903,1,0.10846472
1772,1.94,62.5,1.25527250510331,1,0.10857749
1773,1.74,62.5,1.9731278535997,1,0.10954809
1774,1.72,62.5,1.7781512503836399,1,0.109675765
1775,1.69,62.5,0.9030899869919442,1,0.10975957
1776,1.69,62.5,1.04139268515823,1,0.10978937
1777,1.68,62.5,1.79239168949825,1,0.11006749
1778,1.62,62.5,1.44715803134222,1,0.11072767
1779,1.6,62.5,0.698970004336019,1,0.11076403
1780,1.57,62.5,1.3979400086720402,1,0.11155856
1781,1.53,62.5,1.44715803134222,1,0.11246538
1782,1.5,62.5,1.6127838567197401,1,0.1133908
1783,1.48,62.5,1.38021124171161,1,0.11384654
1784,1.43,62.5,1.7708520116421398,1,0.11614418
1785,1.43,62.5,1.07918124604762,1,0.115436316
1786,1.42,62.5,1.3979400086720402,1,0.11620259
1787,1.42,62.5,1.8750612633917,1,0.11673379
1788,1.38,62.5,1.8512583487190801,1,0.11890018
1789,1.38,62.5,1.88649072517248,1,0.118950605
1790,1.38,62.5,0.7781512503836441,1,0.117465496
1791,1.36,62.5,1.04139268515823,1,0.118964314
1792,1.35,62.5,1.20411998265592,1,0.11984861
1793,1.35,62.5,1.23044892137827,1,0.119889975
1794,1.31,62.5,1.30102999566398,1,0.12301779
1795,1.3,62.5,1.07918124604762,1,0.12342799
1796,1.25,62.5,1.8061799739838897,1,0.13040006
1797,1.25,62.5,1.43136376415899,1,0.12934041
1798,1.24,62.5,1.6434526764861899,1,0.131181
1799,1.23,62.5,1.57978359661681,1,0.13229585
1800,1.23,62.5,0.7781512503836441,1,0.12990987
1801,1.22,62.5,1.5910646070265002,1,0.13370764
1802,1.18,62.5,1.5185139398778897,1,0.13969457
1803,1.17,62.5,1.34242268082221,1,0.14072454
1804,1.15,62.5,1.6434526764861899,1,0.14585102
1805,1.1,62.5,1.20411998265592,1,0.15474284
1806,1.07,62.5,0.698970004336019,1,0.15942311
1807,1.06,62.5,1.8061799739838897,1,0.16972816
1808,1.06,62.5,0.9542425094393249,1,0.16382647
1809,1.05,62.5,1.23044892137827,1,0.16869569
1810,1.02,62.5,1.04139268515823,1,0.17701721
1811,1.01,62.5,1.27875360095283,1,0.18247789
1812,0.95,62.5,0.9030899869919442,1,0.20304322
1813,0.95,62.5,0.6020599913279621,1,0.20006508
1814,0.95,62.5,1.69897000433602,1,0.21122867
1815,0.94,62.5,1.57978359661681,1,0.21462446
1816,0.93,62.5,1.88649072517248,1,0.22283381
1817,0.93,62.5,1.04139268515823,1,0.21355039
1818,0.92,62.5,1.23044892137827,1,0.22040904
1819,0.92,62.5,1.04139268515823,1,0.21831894
1820,0.92,62.5,1.5314789170422598,1,0.22378415
1821,0.91,62.5,1.1760912590556798,1,0.22474766
1822,0.9,62.5,0.6020599913279621,1,0.22325015
1823,0.89,62.5,1.04139268515823,1,0.23342693
1824,0.88,62.5,0.9030899869919442,1,0.23705858
1825,0.87,62.5,1.49136169383427,1,0.249677
1826,0.87,62.5,1.23044892137827,1,0.24644715
1827,0.85,62.5,1.23044892137827,1,0.25766307
1828,0.84,62.5,1.6812412373755903,1,0.2692138
1829,0.84,62.5,1.43136376415899,1,0.26599473
1830,0.84,62.5,1.1760912590556798,1,0.2627203
1831,0.83,62.5,1.7160033436348001,1,0.27554846
1832,0.82,62.5,1.5185139398778897,1,0.27892447
1833,0.81,62.5,1.6812412373755903,1,0.28705162
1834,0.81,62.5,1.43136376415899,1,0.28378808
1835,0.79,62.5,0.698970004336019,1,0.28636783
1836,0.76,62.5,1.3979400086720402,1,0.31404263
1837,0.75,62.5,1.5440680443502801,1,0.3221172
1838,0.75,62.5,1.25527250510331,1,0.31846058
1839,0.75,62.5,1.38021124171161,1,0.32004714
1840,0.74,62.5,1.56820172406699,1,0.32863677
1841,0.74,62.5,1.30102999566398,1,0.3253041
1842,0.73,62.5,1.23044892137827,1,0.33071053
1843,0.71,62.5,0.6020599913279621,1,0.3357123
1844,0.7,62.5,0.698970004336019,1,0.34337598
1845,0.69,62.5,1.5440680443502801,1,0.3595819
1846,0.68,62.5,0.9030899869919442,1,0.35875785
1847,0.67,62.5,1.5185139398778897,1,0.37193406
1848,0.67,62.5,1.73239375982297,1,0.37416553
1849,0.66,62.5,1.07918124604762,1,0.3737408
1850,0.66,62.5,1.32221929473392,1,0.37629193
1851,0.66,62.5,1.04139268515823,1,0.37333947
1852,0.66,62.5,0.8450980400142571,1,0.37123334
1853,0.66,62.5,1.6434526764861899,1,0.37957925
1854,0.66,62.5,1.47712125471966,1,0.37788886
1855,0.65,62.5,1.47712125471966,1,0.38434064
1856,0.65,62.5,1.30102999566398,1,0.38258213
1857,0.65,62.5,1.3617278360175902,1,0.38319135
1858,0.65,62.5,1.5440680443502801,1,0.38500112
1859,0.65,62.5,1.74036268949424,1,0.38691396
1860,0.65,62.5,0.9030899869919442,1,0.3784998
1861,0.65,62.5,0.698970004336019,1,0.37634826
1862,0.64,62.5,1.49136169383427,1,0.39100558
1863,0.64,62.5,1.20411998265592,1,0.38822317
1864,0.64,62.5,1.57978359661681,1,0.39184588
1865,0.64,62.5,1.57978359661681,1,0.39184588
1866,0.64,62.5,1.5910646070265002,1,0.39195275
1867,0.64,62.5,1.56820172406699,1,0.39173615
1868,0.64,62.5,1.25527250510331,1,0.3887241
1869,0.64,62.5,1.3979400086720402,1,0.39010972
1870,0.63,62.5,1.65321251377534,1,0.39910555
1871,0.63,62.5,0.8450980400142571,1,0.39147252
1872,0.63,62.5,1.0,1,0.39298558
1873,0.61,62.5,1.4623979978989599,1,0.4110275
1874,0.61,62.5,1.27875360095283,1,0.40943795
1875,0.6,62.5,1.74036268949424,1,0.42037463
1876,0.6,62.5,1.3979400086720402,1,0.41758883
1877,0.6,62.5,1.72427586960079,1,0.42024583
1878,0.6,62.5,0.9542425094393249,1,0.4138053
1879,0.6,62.5,1.0,1,0.41420507
1880,0.6,62.5,1.44715803134222,1,0.41799593
1881,0.59,62.5,0.9030899869919442,1,0.4208483
1882,0.59,62.5,1.04139268515823,1,0.4220118
1883,0.59,62.5,1.57978359661681,1,0.42636174
1884,0.57,62.5,1.5051499783199098,1,0.44121432
1885,0.57,62.5,1.6812412373755903,1,0.44248706
1886,0.57,62.5,1.3979400086720402,1,0.44042462
1887,0.57,62.5,1.43136376415899,1,0.44067222
1888,0.57,62.5,1.78532983501077,1,0.44322634
1889,0.56,62.5,0.7781512503836441,1,0.44407272
1890,0.56,62.5,1.04139268515823,1,0.44607544
1891,0.56,62.5,0.9542425094393249,1,0.44541985
1892,0.56,62.5,1.6127838567197401,1,0.45019966
1893,0.55,62.5,1.6334684555795902,1,0.45895702
1894,0.53,62.5,0.698970004336019,1,0.47142327
1895,0.53,62.5,1.57978359661681,1,0.47734135
1896,0.53,62.5,1.41497334797082,1,0.47628397
1897,0.53,62.5,1.07918124604762,1,0.47405994
1898,0.53,62.5,0.9030899869919442,1,0.47285444
1899,0.52,62.5,1.5185139398778897,1,0.4872169
1900,0.51,62.5,0.9542425094393249,1,0.49460614
1901,0.51,62.5,0.6020599913279621,1,0.49225122
1902,0.51,62.5,1.41497334797082,1,0.49753523
1903,0.5,62.5,1.20411998265592,1,0.5079786
1904,0.5,62.5,1.0,1,0.5066924
1905,0.5,62.5,1.49136169383427,1,0.5097364
1906,0.5,62.5,1.6232492903979001,1,0.51052326
1907,0.49,62.5,1.66275783168157,1,0.52333975
1908,0.49,62.5,1.3979400086720402,1,0.5217743
1909,0.49,62.5,1.74036268949424,1,0.52378964
1910,0.49,62.5,1.07918124604762,1,0.519826
1911,0.48,62.5,0.6020599913279621,1,0.5303866
1912,0.47,62.5,1.27875360095283,1,0.5492645
1913,0.47,62.5,1.4623979978989599,1,0.550357
1914,0.47,62.5,1.81954393554187,1,0.5524224
1915,0.47,62.5,1.6232492903979001,1,0.55129707
1916,0.47,62.5,1.3979400086720402,1,0.5499761
1917,0.47,62.5,1.27875360095283,1,0.5492645
1918,0.46,62.5,0.6020599913279621,1,0.5608745
1919,0.46,62.5,0.698970004336019,1,0.56149554
1920,0.46,62.5,1.6127838567197401,1,0.5670638
1921,0.46,62.5,1.6127838567197401,1,0.5670638
1922,0.46,62.5,1.04139268515823,1,0.56364316
1923,0.45,62.5,1.3617278360175902,1,0.5827248
1924,0.45,62.5,1.43136376415899,1,0.58314174
1925,0.44,62.5,1.6127838567197401,1,0.6028297
1926,0.44,62.5,0.6020599913279621,1,0.5965407
1927,0.43,62.5,0.6020599913279621,1,0.61667347
1928,0.43,62.5,1.69019608002851,1,0.62352663
1929,0.43,62.5,0.9542425094393249,1,0.6189605
1930,0.43,62.5,1.69019608002851,1,0.62352663
1931,0.42,62.5,1.27875360095283,1,0.6429739
